CRITICAL:root:classifier = models/smalluav_gnb_clf_1-5sec.pkl
CRITICAL:root:threat_value = uav
CRITICAL:root:recording_time = 1.5
CRITICAL:root:number_of_saved_noises = 50
CRITICAL:root:[2021-02-23 20:55:18.798471] Towers wt1 and wt2 spotted a threat. Coordinates [40.41272349216158; -86.95075997325397]
CRITICAL:root:[2021-02-23 20:55:18.798471] Tower wt1 dev = 0.0023489984999999994 ; Tower wt2 dev = 0.0001106185000000013 
CRITICAL:root:[2021-02-23 20:55:18.831865] Towers wt1 and wt2 spotted a threat. Coordinates [40.41272349216158; -86.95075997325397]
CRITICAL:root:[2021-02-23 20:55:18.831865] Tower wt1 dev = 0.0023489984999999994 ; Tower wt2 dev = 0.0001106185000000013 
CRITICAL:root:[2021-02-23 20:55:20.571588] Towers wt1 and wt2 spotted a threat. Coordinates [40.41273017621325; -86.95074014390067]
CRITICAL:root:[2021-02-23 20:55:20.571588] Tower wt1 dev = 0.0023489984999999994 ; Tower wt2 dev = 0.00016937050000000002 
CRITICAL:root:[2021-02-23 20:55:20.777452] Towers wt1 and wt2 spotted a threat. Coordinates [40.41277047693692; -86.95062058508714]
CRITICAL:root:[2021-02-23 20:55:20.777452] Tower wt1 dev = 0.0006708034999999991 ; Tower wt2 dev = 0.00016937050000000002 
CRITICAL:root:[2021-02-23 20:55:20.972684] Towers wt1 and wt3 spotted a threat. Coordinates [40.412703621143116; -86.95023547116614]
CRITICAL:root:[2021-02-23 20:55:20.972684] Tower wt1 dev = 0.0006708034999999991 ; Tower wt3 dev = 0.0003141410000000004 
CRITICAL:root:[2021-02-23 20:55:23.590235] Towers wt1 and wt3 spotted a threat. Coordinates [40.412703621143116; -86.95023547116614]
CRITICAL:root:[2021-02-23 20:55:23.590235] Tower wt1 dev = 0.0006708034999999991 ; Tower wt3 dev = 0.0003141410000000004 
CRITICAL:root:[2021-02-23 20:55:23.840425] Towers wt1 and wt3 spotted a threat. Coordinates [40.41270277422887; -86.95016051925504]
CRITICAL:root:[2021-02-23 20:55:23.840425] Tower wt1 dev = 0.0006708034999999991 ; Tower wt3 dev = 0.00037944150000000093 
CRITICAL:root:[2021-02-23 20:55:23.925635] Towers wt3 and wt2 spotted a threat. Coordinates [40.41279715608681; -86.94932467923873]
CRITICAL:root:[2021-02-23 20:55:23.925635] Tower wt3 dev = 0.00037944150000000093 ; Tower wt2 dev = 0.00019102950000000028 
CRITICAL:root:[2021-02-23 20:55:25.629504] Towers wt3 and wt2 spotted a threat. Coordinates [40.41278180686855; -86.94928246888853]
CRITICAL:root:[2021-02-23 20:55:25.629504] Tower wt3 dev = 0.00037944150000000093 ; Tower wt2 dev = 0.00015265724999999862 
CRITICAL:root:[2021-02-23 20:55:25.947160] Towers wt3 and wt2 spotted a threat. Coordinates [40.412769778776614; -86.94924939163569]
CRITICAL:root:[2021-02-23 20:55:25.947160] Tower wt3 dev = 0.0004596649999999997 ; Tower wt2 dev = 0.00015265724999999862 
CRITICAL:root:[2021-02-23 20:55:25.996168] Towers wt3 and wt2 spotted a threat. Coordinates [40.412769778776614; -86.94924939163569]
CRITICAL:root:[2021-02-23 20:55:25.996168] Tower wt3 dev = 0.0004596649999999997 ; Tower wt2 dev = 0.00015265724999999862 
CRITICAL:root:[2021-02-23 20:55:27.625737] Towers wt3 and wt2 spotted a threat. Coordinates [40.412771068406244; -86.94925293811717]
CRITICAL:root:[2021-02-23 20:55:27.625737] Tower wt3 dev = 0.0004596649999999997 ; Tower wt2 dev = 0.00015596225000000068 
CRITICAL:root:[2021-02-23 20:55:28.043298] Towers wt3 and wt2 spotted a threat. Coordinates [40.41278221365414; -86.94928358754888]
CRITICAL:root:[2021-02-23 20:55:28.043298] Tower wt3 dev = 0.0003852582499999993 ; Tower wt2 dev = 0.00015596225000000068 
CRITICAL:root:[2021-02-23 20:55:28.104580] Towers wt3 and wt2 spotted a threat. Coordinates [40.41278221365414; -86.94928358754888]
CRITICAL:root:[2021-02-23 20:55:28.104580] Tower wt3 dev = 0.0003852582499999993 ; Tower wt2 dev = 0.00015596225000000068 
CRITICAL:root:[2021-02-23 20:55:29.575137] Towers wt3 and wt2 spotted a threat. Coordinates [40.4127606212287; -86.94922420837892]
CRITICAL:root:[2021-02-23 20:55:29.575137] Tower wt3 dev = 0.0003852582499999993 ; Tower wt2 dev = 0.00010910075000000047 
CRITICAL:root:[2021-02-23 20:55:30.095018] Towers wt3 and wt2 spotted a threat. Coordinates [40.41273851465873; -86.94916341531149]
CRITICAL:root:[2021-02-23 20:55:30.095018] Tower wt3 dev = 0.0006105217499999989 ; Tower wt2 dev = 0.00010910075000000047 
CRITICAL:root:[2021-02-23 20:55:30.147949] Towers wt3 and wt2 spotted a threat. Coordinates [40.41273851465873; -86.94916341531149]
CRITICAL:root:[2021-02-23 20:55:30.147949] Tower wt3 dev = 0.0006105217499999989 ; Tower wt2 dev = 0.00010910075000000047 
CRITICAL:root:[2021-02-23 20:55:32.388217] Towers wt3 and wt2 spotted a threat. Coordinates [40.412729663855416; -86.94913907560239]
CRITICAL:root:[2021-02-23 20:55:32.388217] Tower wt3 dev = 0.0006105217499999989 ; Tower wt2 dev = 8.638075000000009e-05 
CRITICAL:root:[2021-02-23 20:55:32.424304] Towers wt3 and wt2 spotted a threat. Coordinates [40.41275418483258; -86.94920650828959]
CRITICAL:root:[2021-02-23 20:55:32.424304] Tower wt3 dev = 0.0003442792499999993 ; Tower wt2 dev = 8.638075000000009e-05 
CRITICAL:root:[2021-02-23 20:55:32.442933] Towers wt3 and wt2 spotted a threat. Coordinates [40.41275418483258; -86.94920650828959]
CRITICAL:root:[2021-02-23 20:55:32.442933] Tower wt3 dev = 0.0003442792499999993 ; Tower wt2 dev = 8.638075000000009e-05 
CRITICAL:root:[2021-02-23 20:55:35.176978] Towers wt2 and wt1 spotted a threat. Coordinates [40.41286701974697; -86.95033417475067]
CRITICAL:root:[2021-02-23 20:55:35.176978] Tower wt2 dev = 8.638075000000009e-05 ; Tower wt1 dev = 7.865724999999921e-05 
CRITICAL:root:[2021-02-23 20:55:35.201499] Towers wt2 and wt1 spotted a threat. Coordinates [40.41290829242274; -86.9502117324792]
CRITICAL:root:[2021-02-23 20:55:35.201499] Tower wt2 dev = 0.0001533527500000003 ; Tower wt1 dev = 7.865724999999921e-05 
CRITICAL:root:[2021-02-23 20:55:35.318857] Towers wt1 and wt2 spotted a threat. Coordinates [40.41283190404584; -86.95043835133067]
CRITICAL:root:[2021-02-23 20:55:35.318857] Tower wt1 dev = 0.00022404099999999948 ; Tower wt2 dev = 0.0001533527500000003 
CRITICAL:root:[2021-02-23 20:55:37.348587] Tower wt1 spotted a threat. Coordinates [40.41271; -86.9508]
CRITICAL:root:[2021-02-23 20:55:37.408925] Tower wt1 spotted a threat. Coordinates [40.41271; -86.9508]
CRITICAL:root:[2021-02-23 20:55:37.453449] Tower wt1 spotted a threat. Coordinates [40.41271; -86.9508]
CRITICAL:root:[2021-02-23 20:55:39.880557] Towers wt3 and wt1 spotted a threat. Coordinates [40.412699866642406; -86.9499031978533]
CRITICAL:root:[2021-02-23 20:55:39.880557] Tower wt3 dev = 0.00039826349999999913 ; Tower wt1 dev = 0.00038778100000000024 
CRITICAL:root:[2021-02-23 20:55:39.924971] Towers wt2 and wt3 spotted a threat. Coordinates [40.41292818329941; -86.94968500407336]
CRITICAL:root:[2021-02-23 20:55:39.924971] Tower wt2 dev = 0.0011594175000000009 ; Tower wt3 dev = 0.00039826349999999913 
CRITICAL:root:[2021-02-23 20:55:39.926973] Towers wt2 and wt1 spotted a threat. Coordinates [40.412930728191505; -86.95014517303187]
CRITICAL:root:[2021-02-23 20:55:39.926973] Tower wt2 dev = 0.0011594175000000009 ; Tower wt1 dev = 0.0004163905000000006 
CRITICAL:root:[2021-02-23 20:55:42.035376] Towers wt2 and wt1 spotted a threat. Coordinates [40.41289769695286; -86.95024316570651]
CRITICAL:root:[2021-02-23 20:55:42.035376] Tower wt2 dev = 0.0006959315000000001 ; Tower wt1 dev = 0.0004163905000000006 
CRITICAL:root:[2021-02-23 20:55:42.105834] Towers wt2 and wt1 spotted a threat. Coordinates [40.41289769695286; -86.95024316570651]
CRITICAL:root:[2021-02-23 20:55:42.105834] Tower wt2 dev = 0.0006959315000000001 ; Tower wt1 dev = 0.0004163905000000006 
CRITICAL:root:[2021-02-23 20:55:42.135724] Towers wt2 and wt1 spotted a threat. Coordinates [40.412894653868165; -86.95025219352445]
CRITICAL:root:[2021-02-23 20:55:42.135724] Tower wt2 dev = 0.0006959315000000001 ; Tower wt1 dev = 0.0004347215000000005 
CRITICAL:root:[2021-02-23 20:55:44.011489] Towers wt1 and wt3 spotted a threat. Coordinates [40.412701178233476; -86.95001927366289]
CRITICAL:root:[2021-02-23 20:55:44.011489] Tower wt1 dev = 0.0004347215000000005 ; Tower wt3 dev = 0.00034307849999999987 
CRITICAL:root:[2021-02-23 20:55:44.160731] Towers wt1 and wt3 spotted a threat. Coordinates [40.41270045055815; -86.94995487439651]
CRITICAL:root:[2021-02-23 20:55:44.160731] Tower wt1 dev = 0.0003754524999999998 ; Tower wt3 dev = 0.00034307849999999987 
CRITICAL:root:[2021-02-23 20:55:44.178769] Towers wt1 and wt2 spotted a threat. Coordinates [40.41280245148297; -86.9505257272672]
CRITICAL:root:[2021-02-23 20:55:44.178769] Tower wt1 dev = 0.0003754524999999998 ; Tower wt2 dev = 0.00016724350000000068 
CRITICAL:root:[2021-02-23 20:55:46.004936] Towers wt1 and wt3 spotted a threat. Coordinates [40.412703928475366; -86.95026267007039]
CRITICAL:root:[2021-02-23 20:55:46.004936] Tower wt1 dev = 0.0003754524999999998 ; Tower wt3 dev = 0.00016366249999999992 
CRITICAL:root:[2021-02-23 20:55:46.324051] Tower wt1 spotted a threat. Coordinates [40.41271; -86.9508]
CRITICAL:root:[2021-02-23 20:56:52.624237] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:56:54.566903] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:56:54.661182] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:57:30.915159] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:57:30.960613] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:57:32.383768] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:57:35.078268] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:57:36.412336] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:57:37.046899] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:57:37.106601] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:57:38.498560] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:57:39.378458] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:57:46.803665] Tower wt1 spotted a threat. Coordinates [40.41271; -86.9508]
CRITICAL:root:[2021-02-23 20:57:47.731641] Tower wt1 spotted a threat. Coordinates [40.41271; -86.9508]
CRITICAL:root:[2021-02-23 20:57:48.400778] Tower wt1 spotted a threat. Coordinates [40.41271; -86.9508]
CRITICAL:root:[2021-02-23 20:57:54.613786] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:57:55.200791] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:57:55.885520] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:04.469158] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:04.867113] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:05.858816] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:10.294944] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:10.604385] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:11.862617] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:14.222274] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:14.437484] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:15.924531] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:26.194574] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:26.298180] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:27.632685] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:29.979065] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:30.178235] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:31.642714] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:33.731438] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 20:58:33.959965] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:01:23.789346] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:01:25.263387] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:01:27.602171] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:01:27.677611] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:01:29.321054] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:01:39.335477] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:01:39.596075] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:01:40.980467] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:02:04.450030] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:02:05.096746] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:02:05.113576] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:02:11.478486] Tower wt1 spotted a threat. Coordinates [40.41271; -86.9508]
CRITICAL:root:[2021-02-23 21:02:11.559567] Tower wt1 spotted a threat. Coordinates [40.41271; -86.9508]
CRITICAL:root:[2021-02-23 21:02:12.497013] Tower wt1 spotted a threat. Coordinates [40.41271; -86.9508]
CRITICAL:root:[2021-02-23 21:03:24.452108] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:03:24.535719] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:03:26.600825] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:03:32.289156] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:03:32.476129] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:03:34.273096] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:04:21.918581] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:04:21.972576] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:04:23.702582] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:04:29.702576] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:04:29.749147] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:04:31.558406] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:04:33.558173] Tower wt1 spotted a threat. Coordinates [40.41271; -86.9508]
CRITICAL:root:[2021-02-23 21:04:33.562173] Tower wt1 spotted a threat. Coordinates [40.41271; -86.9508]
CRITICAL:root:[2021-02-23 21:04:35.503268] Towers wt1 and wt2 spotted a threat. Coordinates [40.41278110999676; -86.95058904034295]
CRITICAL:root:[2021-02-23 21:04:35.503268] Tower wt1 dev = 0.0005865374999999996 ; Tower wt2 dev = 0.0001822214999999995 
CRITICAL:root:[2021-02-23 21:04:35.518492] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:04:35.519341] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:04:46.904238] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:04:46.956178] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
CRITICAL:root:[2021-02-23 21:04:46.982152] Tower wt2 spotted a threat. Coordinates [40.41301; -86.94991]
